Date,Store ID,Product ID,Inventory Level,Demand Forecast,Price,Weather Condition,Holiday/Promotion,Competitor Pricing
7,3,11,163,147,92,3,0,97
7,3,12,386,342,20,2,1,24
7,3,13,311,267,51,2,0,54
7,3,14,338,128,19,3,1,24
7,3,15,329,166,81,0,1,79
7,3,16,111,113,94,1,0,91
7,3,17,190,37,65,0,1,69
7,3,18,353,40,21,0,1,23
7,3,19,176,71,30,3,1,25
7,4,0,107,62,21,3,0,18
7,4,1,196,142,48,0,1,45
7,4,2,341,202,61,0,1,62
7,4,3,401,70,57,1,1,60
7,4,4,459,207,10,3,1,11
7,4,5,323,232,61,2,1,62
7,4,6,112,105,42,3,0,45
7,4,7,297,162,74,2,1,69
7,4,8,489,141,21,3,1,18
7,4,9,254,201,72,0,1,74
7,4,10,137,55,50,1,0,54
7,4,11,314,1,44,3,1,39
7,4,12,365,239,95,3,1,91
7,4,13,177,4,72,3,0,72
7,4,14,307,241,96,1,0,92
7,4,15,101,91,19,3,1,18
7,4,16,377,126,60,0,1,61
7,4,17,448,131,88,3,0,89
7,4,18,135,100,42,2,1,46
7,4,19,383,107,20,3,1,21
8,0,0,373,352,41,3,1,38
8,0,1,142,28,96,0,1,95
8,0,2,153,147,18,3,1,19
8,0,3,410,17,64,2,0,65
8,0,4,471,353,83,3,0,86
8,0,5,199,41,59,1,0,54
8,0,6,81,98,34,3,1,37
8,0,7,247,202,83,2,0,84
8,0,8,285,171,75,0,1,78
8,0,9,97,38,69,0,1,65
8,0,10,361,123,52,0,1,50
8,0,11,94,56,13,1,0,13
8,0,12,219,90,44,3,0,44
8,0,13,194,68,78,2,0,79
8,0,14,424,340,44,2,1,45
8,0,15,458,100,52,0,1,49
8,0,16,487,433,91,2,1,90
8,0,17,363,306,52,1,0,50
8,0,18,317,292,37,2,0,33
8,0,19,351,66,10,0,0,7
8,1,0,361,149,78,0,1,82
8,1,1,93,25,96,1,1,95
8,1,2,204,62,58,2,0,57
8,1,3,240,144,60,1,1,63
8,1,4,478,249,94,3,1,98
8,1,5,170,69,95,0,1,90
8,1,6,332,256,91,0,0,91
8,1,7,116,35,81,0,1,84
8,1,8,306,258,72,0,1,71
8,1,9,376,212,11,0,0,7
8,1,10,450,345,91,2,1,88
8,1,11,201,44,51,0,0,49
8,1,12,344,289,26,3,1,26
8,1,13,330,93,23,2,1,24
8,1,14,443,264,71,3,0,69
8,1,15,219,179,52,3,1,54
8,1,16,100,62,48,2,1,46
8,1,17,96,103,45,3,1,45
8,1,18,491,46,15,3,0,20
8,1,19,421,397,99,2,1,95
8,2,0,139,106,84,2,0,89
8,2,1,363,336,45,3,0,48
8,2,2,159,112,71,1,1,69
8,2,3,252,43,30,2,1,35
8,2,4,418,-1,60,0,1,58
8,2,5,248,59,82,1,0,80
8,2,6,440,13,51,0,1,49
8,2,7,267,106,22,0,1,25
8,2,8,427,343,32,2,0,36
8,2,9,60,51,85,1,0,82
8,2,10,421,63,87,0,1,87
8,2,11,398,388,78,3,1,81
8,2,12,223,126,26,0,1,22
8,2,13,495,205,82,1,0,86
8,2,14,90,68,15,2,1,18
8,2,15,227,73,63,3,0,60
8,2,16,488,312,27,2,0,24
8,2,17,260,179,35,0,1,37
8,2,18,419,160,32,2,0,32
8,2,19,486,216,83,3,1,86
8,3,0,391,250,80,1,0,79
8,3,1,211,89,98,2,1,101
8,3,2,306,64,89,2,0,94
8,3,3,311,121,52,2,1,54
8,3,4,387,239,97,0,1,96
8,3,5,120,108,65,3,0,64
8,3,6,393,236,59,0,1,57
8,3,7,310,319,46,1,0,41
8,3,8,436,247,88,1,0,87
8,3,9,356,70,72,1,1,77
8,3,10,203,153,34,1,0,31
8,3,11,259,192,53,2,0,52
8,3,12,192,5,40,1,1,38
8,3,13,470,14,22,2,0,26
8,3,14,173,23,94,1,1,89
8,3,15,218,82,45,1,0,44
8,3,16,241,219,75,2,1,79
8,3,17,416,271,19,1,1,15
8,3,18,313,73,89,1,1,92
8,3,19,249,250,61,2,1,59
8,4,0,412,407,89,1,0,94
8,4,1,359,172,78,1,0,75
8,4,2,107,43,13,3,0,11
8,4,3,175,74,21,3,0,25
8,4,4,267,106,90,1,0,85
8,4,5,266,157,55,2,1,52
8,4,6,463,382,40,3,0,43
8,4,7,131,132,49,1,0,44
8,4,8,249,199,88,2,0,87
8,4,9,225,94,91,2,1,92
8,4,10,418,330,54,3,0,53
8,4,11,156,159,95,0,0,95
8,4,12,278,269,41,3,1,44
8,4,13,486,296,55,3,0,51
8,4,14,80,36,10,1,0,11
8,4,15,282,215,41,2,1,46
8,4,16,412,196,50,1,0,48
8,4,17,281,129,79,1,0,81
8,4,18,274,164,34,2,0,29
8,4,19,445,220,17,3,1,14
9,0,0,327,39,32,2,1,34
9,0,1,222,173,42,1,0,41
9,0,2,120,31,29,2,0,24
9,0,3,147,15,74,0,1,76
9,0,4,120,76,23,0,1,19
9,0,5,346,150,27,2,0,25
9,0,6,481,317,84,1,0,82
9,0,7,318,70,48,0,0,47
9,0,8,170,141,43,0,1,42
9,0,9,324,111,63,2,0,60
9,0,10,393,89,11,0,1,12
9,0,11,444,8,18,0,1,19
9,0,12,495,294,86,3,1,83
9,0,13,282,288,24,2,1,22
9,0,14,413,394,56,3,0,56
9,0,15,230,99,58,2,1,53
9,0,16,301,90,83,0,0,80
9,0,17,263,11,81,3,1,83
9,0,18,100,68,46,0,0,50
9,0,19,343,214,24,0,0,23
9,1,0,117,56,31,2,0,29
9,1,1,114,61,36,0,0,32
9,1,2,127,15,49,3,1,50
9,1,3,141,62,38,0,0,34
9,1,4,280,26,10,2,1,7
9,1,5,341,226,62,2,0,66
9,1,6,229,107,48,2,0,45
9,1,7,248,227,24,0,1,28
9,1,8,335,181,87,2,0,91
9,1,9,416,304,63,2,1,60
9,1,10,481,355,56,3,1,55
9,1,11,170,162,33,3,1,34
9,1,12,213,122,30,2,1,26
9,1,13,293,64,48,1,0,51
9,1,14,350,293,31,1,1,34
9,1,15,355,63,44,0,1,46
9,1,16,373,29,91,0,0,89
9,1,17,292,21,26,1,0,29
9,1,18,447,21,84,2,0,85
9,1,19,287,270,95,1,1,92
9,2,0,126,59,21,1,1,24
9,2,1,85,72,40,1,1,37
9,2,2,84,9,67,2,0,66
9,2,3,209,105,94,2,0,92
9,2,4,260,262,15,1,0,19
9,2,5,134,90,77,0,1,73
9,2,6,421,139,24,3,1,27
9,2,7,318,207,96,1,0,96
9,2,8,342,335,22,3,1,22
9,2,9,217,148,37,3,1,39
9,2,10,459,82,76,0,0,74
9,2,11,456,315,47,1,1,50
9,2,12,436,82,87,0,0,83
9,2,13,274,85,63,1,0,64
9,2,14,450,79,10,1,1,14
9,2,15,166,99,75,0,0,78
9,2,16,174,12,67,0,0,67
9,2,17,413,365,45,2,1,42
9,2,18,408,164,95,0,0,93
9,2,19,257,201,66,0,1,71
9,3,0,310,279,20,0,0,17
9,3,1,248,243,96,2,0,98
9,3,2,161,101,85,1,1,82
9,3,3,94,40,45,3,1,43
9,3,4,80,25,98,0,1,100
9,3,5,130,110,23,3,0,28
9,3,6,299,100,73,3,1,70
9,3,7,390,141,71,1,0,71
9,3,8,62,22,52,2,0,49
9,3,9,359,250,89,1,1,88
9,3,10,461,127,82,3,1,78
9,3,11,91,51,65,2,1,67
9,3,12,175,27,64,0,0,62
9,3,13,496,355,75,2,1,71
9,3,14,190,175,52,2,0,55
9,3,15,419,202,78,0,1,82
9,3,16,381,277,16,2,1,13
9,3,17,66,36,72,1,0,74
9,3,18,103,72,52,0,0,50
9,3,19,427,207,49,3,1,53
9,4,0,101,18,30,0,1,26
9,4,1,499,220,56,1,1,58
9,4,2,180,43,56,2,1,61
9,4,3,58,48,77,2,1,74
9,4,4,153,109,31,2,1,35
9,4,5,142,131,86,1,0,82
9,4,6,157,133,81,0,0,81
9,4,7,129,108,82,1,0,87
9,4,8,420,181,70,1,1,73
9,4,9,225,222,21,2,0,23
9,4,10,434,51,60,0,1,60
9,4,11,102,77,79,1,0,75
9,4,12,276,183,33,2,0,30
9,4,13,112,13,80,3,0,78
9,4,14,494,311,61,3,0,60
9,4,15,407,107,60,3,1,64
9,4,16,308,259,31,1,1,30
9,4,17,331,234,22,0,1,27
9,4,18,481,169,85,0,0,82
9,4,19,372,183,15,3,1,19
10,0,0,101,16,27,1,1,27
10,0,1,127,123,37,1,0,32
10,0,2,292,2,50,0,0,47
10,0,3,373,362,35,0,1,37
10,0,4,297,254,84,3,1,84
10,0,5,357,273,78,3,1,81
10,0,6,416,70,74,1,1,79
10,0,7,305,232,67,3,0,65
10,0,8,358,186,49,3,0,51
10,0,9,172,158,98,2,0,100
10,0,10,292,264,63,1,0,63
10,0,11,205,-6,38,3,1,41
10,0,12,241,219,94,1,1,92
10,0,13,217,57,26,3,0,22
10,0,14,51,48,27,1,1,24
10,0,15,412,305,44,3,1,49
10,0,16,361,144,54,3,1,54
10,0,17,364,60,83,0,1,84
10,0,18,417,425,10,1,0,9
10,0,19,251,160,30,0,1,32
10,1,0,294,60,20,2,1,17
10,1,1,253,107,87,1,0,84
10,1,2,155,76,52,3,0,57
10,1,3,166,140,53,0,0,54
10,1,4,445,331,36,2,0,32
10,1,5,445,286,57,1,0,55
10,1,6,211,3,30,3,0,33
10,1,7,308,12,35,2,0,40
10,1,8,333,323,91,1,0,95
10,1,9,377,172,92,3,0,89
10,1,10,319,318,41,2,1,46
10,1,11,87,63,14,0,1,15
10,1,12,383,374,53,1,0,53
10,1,13,486,242,44,2,0,42
10,1,14,266,151,45,2,0,46
10,1,15,439,77,16,1,0,17
10,1,16,419,437,75,0,1,77
10,1,17,370,281,20,0,1,20
10,1,18,121,129,56,3,0,56
10,1,19,368,333,62,2,0,60
10,2,0,366,7,42,3,0,46
10,2,1,226,200,26,3,1,23
10,2,2,417,191,15,1,0,10
10,2,3,410,105,35,1,1,34
10,2,4,378,90,71,1,1,71
10,2,5,151,33,59,3,0,64
10,2,6,200,69,85,3,0,82
10,2,7,124,60,76,3,0,72
10,2,8,119,45,61,3,0,63
10,2,9,260,74,30,0,0,29
10,2,10,253,195,58,2,0,58
10,2,11,430,424,69,0,0,67
10,2,12,489,1,54,2,1,53
10,2,13,171,20,90,0,0,93
10,2,14,314,53,46,1,1,49
10,2,15,76,39,55,1,0,52
10,2,16,334,311,78,3,0,79
10,2,17,226,213,82,2,0,85
10,2,18,252,32,25,1,1,21
10,2,19,383,116,76,2,1,74
10,3,0,147,41,54,1,1,53
10,3,1,322,89,80,1,0,83
10,3,2,366,193,42,1,0,38
10,3,3,203,138,99,0,0,103
10,3,4,116,108,94,1,0,91
10,3,5,441,91,58,3,1,60
10,3,6,107,80,45,1,0,47
10,3,7,104,47,59,3,0,55
10,3,8,258,240,70,1,1,67
10,3,9,475,384,16,0,1,14
10,3,10,105,35,90,1,0,94
10,3,11,471,203,29,1,0,29
10,3,12,387,54,11,2,0,12
10,3,13,298,113,33,1,0,38
10,3,14,339,305,87,2,0,87
10,3,15,192,179,47,0,0,45
10,3,16,139,49,94,0,0,91
10,3,17,193,145,38,0,0,36
10,3,18,66,36,71,1,0,68
10,3,19,483,371,30,1,0,28
10,4,0,208,202,31,0,1,33
10,4,1,424,330,99,3,1,96
10,4,2,91,56,81,2,0,80
10,4,3,215,166,20,1,1,19
10,4,4,275,213,25,0,1,27
10,4,5,92,28,41,0,1,38
10,4,6,143,86,61,3,0,60
10,4,7,296,89,80,1,0,78
10,4,8,278,178,24,1,1,27
10,4,9,170,68,77,0,0,75
10,4,10,183,135,86,2,0,89
10,4,11,285,92,51,0,0,55
10,4,12,492,175,34,2,0,30
10,4,13,161,159,78,3,0,74
10,4,14,390,234,34,1,1,38
10,4,15,315,19,37,0,1,39
10,4,16,337,144,18,0,0,17
10,4,17,422,226,76,1,0,77
10,4,18,69,27,82,1,1,78
10,4,19,384,154,77,0,0,78
11,0,0,145,100,92,2,0,97
11,0,1,85,77,26,2,0,24
11,0,2,207,169,14,0,1,17
11,0,3,459,67,43,3,0,48
11,0,4,182,26,72,1,1,77
11,0,5,376,189,66,1,1,66
11,0,6,471,161,66,3,1,62
11,0,7,432,-3,55,0,0,51
11,0,8,145,30,28,0,1,28
11,0,9,275,17,82,2,0,82
11,0,10,393,323,54,2,0,50
11,0,11,472,147,33,1,0,35
11,0,12,52,47,88,0,1,88
11,0,13,314,119,37,1,0,36
11,0,14,373,309,86,0,1,89
11,0,15,186,50,55,0,1,51
11,0,16,430,25,54,0,0,51
11,0,17,484,309,70,3,1,69
11,0,18,490,444,86,2,0,89
11,0,19,346,158,98,3,0,97
11,1,0,340,326,47,2,0,50
11,1,1,204,109,96,2,1,98
11,1,2,396,255,94,1,0,95
11,1,3,216,39,95,1,1,99
11,1,4,493,77,53,2,1,55
11,1,5,397,129,51,1,0,55
11,1,6,144,53,97,3,1,95
11,1,7,204,115,93,1,1,91
11,1,8,403,35,29,2,1,31
11,1,9,234,32,29,2,0,32
11,1,10,466,73,67,0,1,66
11,1,11,65,20,88,1,0,84
11,1,12,332,56,17,2,1,13
11,1,13,134,28,17,0,1,13
11,1,14,481,159,97,0,0,100
11,1,15,119,27,74,3,0,78
11,1,16,170,49,69,1,1,70
11,1,17,123,54,14,3,0,14
11,1,18,291,238,72,2,1,74
11,1,19,461,233,79,2,1,82
11,2,0,444,169,79,1,0,77
11,2,1,154,122,38,2,1,39
11,2,2,366,19,30,1,1,26
11,2,3,77,83,91,0,0,95
11,2,4,385,97,79,3,0,79
11,2,5,211,195,43,3,1,46
11,2,6,121,24,42,3,1,42
11,2,7,55,16,85,2,0,87
11,2,8,198,21,72,0,1,69
11,2,9,74,0,34,2,0,33
11,2,10,115,98,66,3,1,70
11,2,11,495,329,83,1,0,88
11,2,12,262,53,78,0,0,79
11,2,13,419,96,56,2,1,52
11,2,14,370,84,47,2,1,46
11,2,15,136,129,56,2,1,56
11,2,16,126,22,57,0,1,59
11,2,17,234,133,99,2,1,101
11,2,18,400,192,80,1,1,75
11,2,19,215,150,29,3,1,29
11,3,0,56,35,46,1,0,48
11,3,1,138,108,96,0,1,91
11,3,2,280,44,96,0,1,91
11,3,3,79,23,60,1,1,62
11,3,4,340,291,38,2,0,39
11,3,5,202,163,48,1,0,48
11,3,6,473,103,25,0,1,24
11,3,7,314,197,17,0,0,15
11,3,8,444,206,28,2,1,31
11,3,9,484,91,73,0,0,69
11,3,10,446,137,57,3,1,60
11,3,11,285,156,46,1,0,43
11,3,12,275,21,66,1,1,64
11,3,13,376,300,82,3,1,82
11,3,14,275,101,22,2,1,19
11,3,15,217,32,77,1,0,79
11,3,16,435,412,10,3,1,9
11,3,17,489,158,69,0,1,67
11,3,18,209,113,27,3,0,25
11,3,19,225,215,76,0,1,79
11,4,0,132,-2,60,1,1,59
11,4,1,491,466,39,2,0,37
11,4,2,115,70,31,0,0,34
11,4,3,229,47,19,2,1,23
11,4,4,237,119,60,3,1,57
11,4,5,412,44,30,1,0,30
11,4,6,388,351,65,2,1,67
11,4,7,415,40,64,0,0,65
11,4,8,183,158,74,0,1,69
11,4,9,259,111,72,1,1,72
11,4,10,198,170,54,3,0,52
11,4,11,170,84,39,3,1,36
11,4,12,386,127,86,3,1,89
11,4,13,345,132,43,0,0,45
11,4,14,78,14,83,3,0,82
11,4,15,79,37,16,0,0,15
11,4,16,394,89,93,3,1,90
11,4,17,99,26,11,3,1,12
11,4,18,279,203,32,3,1,30
11,4,19,250,58,28,2,0,29
12,0,0,110,78,17,2,1,21
12,0,1,465,308,82,1,0,83
12,0,2,50,10,69,1,1,66
12,0,3,229,81,61,0,0,59
12,0,4,490,262,31,0,0,33
12,0,5,279,154,10,2,0,8
12,0,6,408,250,82,0,0,79
12,0,7,134,135,13,0,1,18
12,0,8,292,19,99,2,0,99
12,0,9,264,37,80,2,1,75
12,0,10,185,25,40,1,0,40
12,0,11,144,17,28,2,0,31
12,0,12,158,78,60,1,1,64
12,0,13,79,73,96,0,1,100
12,0,14,235,74,46,1,0,45
12,0,15,91,9,35,1,1,33
12,0,16,72,69,22,3,1,17
12,0,17,348,209,22,0,0,21
12,0,18,236,197,43,0,1,47
12,0,19,271,148,90,3,0,88
12,1,0,469,331,44,0,0,43
12,1,1,493,68,14,0,0,18
12,1,2,157,140,11,3,0,6
12,1,3,417,251,50,2,1,53
12,1,4,195,156,10,0,1,14
12,1,5,361,339,37,1,1,39
12,1,6,256,219,42,0,1,41
12,1,7,99,46,93,1,0,93
12,1,8,442,335,62,3,0,64
12,1,9,120,128,51,0,0,53
12,1,10,281,174,41,1,1,45
12,1,11,285,227,50,2,1,50
12,1,12,288,236,26,2,1,29
12,1,13,142,56,89,1,1,93
12,1,14,287,297,43,1,0,48
12,1,15,90,86,71,0,0,75
12,1,16,231,96,17,2,0,19
12,1,17,100,6,81,2,1,76
12,1,18,409,237,46,0,1,46
12,1,19,297,7,76,0,0,79
12,2,0,218,-7,83,3,1,82
12,2,1,83,74,91,1,1,87
12,2,2,111,28,39,1,0,42
12,2,3,113,16,81,1,0,79
12,2,4,278,201,75,3,0,79
12,2,5,119,44,71,3,1,70
12,2,6,299,76,28,1,0,25
12,2,7,438,127,49,2,1,52
12,2,8,78,25,53,3,1,52
12,2,9,318,263,90,1,1,95
12,2,10,125,66,89,3,1,88
12,2,11,72,12,58,2,1,60
12,2,12,78,49,21,3,1,25
12,2,13,472,56,82,0,1,85
12,2,14,362,143,56,0,0,51
12,2,15,494,69,90,0,1,87
12,2,16,319,127,42,1,1,39
12,2,17,61,39,97,1,1,94
12,2,18,408,371,15,2,1,14
12,2,19,180,38,65,3,0,67
12,3,0,206,188,35,1,1,32
12,3,1,196,107,82,3,1,85
12,3,2,135,1,81,3,1,84
12,3,3,467,425,24,3,0,22
12,3,4,243,64,59,2,0,56
12,3,5,252,34,97,3,1,96
12,3,6,238,234,54,1,0,49
12,3,7,185,143,30,1,0,31
12,3,8,460,65,46,3,1,49
12,3,9,251,264,26,0,1,28
12,3,10,263,174,46,1,0,47
12,3,11,106,95,36,3,0,31
12,3,12,337,167,52,3,0,56
12,3,13,255,39,57,3,1,54
12,3,14,387,205,22,1,0,19
12,3,15,165,83,21,0,0,23
12,3,16,74,14,94,1,0,98
12,3,17,69,13,93,3,1,95
12,3,18,283,132,98,1,1,93
12,3,19,500,21,55,2,1,54
12,4,0,215,66,46,1,0,44
12,4,1,257,120,34,3,1,31
12,4,2,233,76,86,3,0,85
12,4,3,491,174,70,2,1,71
12,4,4,365,252,79,0,1,84
12,4,5,289,191,27,3,1,28
12,4,6,325,171,81,1,0,80
12,4,7,412,266,35,3,1,38
12,4,8,455,338,80,3,0,83
12,4,9,188,128,96,1,1,98
12,4,10,133,34,68,3,1,69
12,4,11,195,68,18,2,0,20
12,4,12,262,242,23,2,1,27
12,4,13,50,3,59,0,0,63
12,4,14,475,372,51,0,1,48
12,4,15,176,96,13,2,0,11
12,4,16,437,21,11,3,1,10
12,4,17,55,58,73,2,0,76
12,4,18,446,401,35,1,0,39
12,4,19,458,241,55,0,0,53
13,0,0,199,193,90,2,0,87
13,0,1,374,250,50,2,0,51
13,0,2,91,57,53,0,0,49
13,0,3,205,169,14,1,1,15
13,0,4,144,142,72,0,1,75
13,0,5,126,48,61,3,0,63
13,0,6,480,141,55,0,1,53
13,0,7,423,104,37,3,0,38
13,0,8,118,35,73,0,0,69
13,0,9,294,76,87,1,0,89
13,0,10,365,62,27,3,0,27
13,0,11,255,246,12,2,0,9
13,0,12,441,417,82,1,0,86
13,0,13,123,111,27,0,0,29
13,0,14,308,11,16,1,0,14
13,0,15,392,85,18,1,0,16
13,0,16,144,136,67,0,1,64
13,0,17,270,206,83,2,1,81
13,0,18,282,155,65,2,1,68
13,0,19,269,55,31,0,1,33
13,1,0,81,40,35,3,0,35
13,1,1,158,29,82,2,0,82
13,1,2,173,54,65,0,0,68
13,1,3,200,203,54,2,0,56
13,1,4,124,59,59,3,1,56
13,1,5,402,98,66,3,0,62
13,1,6,67,44,72,3,1,67
13,1,7,202,47,60,1,0,64
13,1,8,427,152,67,1,1,70
13,1,9,420,318,57,3,1,55
13,1,10,168,44,27,0,1,27
13,1,11,305,69,52,1,1,48
13,1,12,84,90,85,2,0,82
13,1,13,131,66,95,2,0,99
13,1,14,481,114,77,1,1,78
13,1,15,72,38,46,1,0,50
13,1,16,159,10,34,2,0,36
13,1,17,216,114,30,3,1,32
13,1,18,397,188,38,0,1,34
13,1,19,471,208,49,1,1,45
13,2,0,159,85,22,0,1,19
13,2,1,235,28,94,2,1,96
13,2,2,343,31,93,1,0,98
13,2,3,196,52,68,0,1,71
13,2,4,186,184,86,2,1,81
13,2,5,89,105,34,3,1,33
13,2,6,116,50,62,1,1,65
13,2,7,283,40,97,2,0,97
13,2,8,225,243,53,1,1,50
13,2,9,361,135,82,2,1,85
13,2,10,276,32,66,3,1,65
13,2,11,251,62,37,1,1,39
13,2,12,363,298,76,2,1,72
13,2,13,426,129,85,2,0,86
13,2,14,132,55,14,2,0,9
13,2,15,248,207,26,0,1,23
13,2,16,235,122,35,0,0,32
13,2,17,431,15,70,0,0,69
13,2,18,449,393,84,0,0,81
13,2,19,419,187,92,1,0,96
13,3,0,93,37,64,1,0,68
13,3,1,183,86,49,2,0,50
13,3,2,382,136,79,3,1,75
13,3,3,485,87,62,0,0,62
13,3,4,54,45,47,2,0,51
13,3,5,143,93,33,2,0,32
13,3,6,358,91,20,0,0,21
13,3,7,387,388,55,3,1,51
13,3,8,379,284,42,0,1,43
13,3,9,345,254,10,0,1,12
13,3,10,314,303,92,3,0,95
13,3,11,244,40,98,3,1,99
13,3,12,318,260,91,2,0,89
13,3,13,448,294,31,0,1,29
13,3,14,454,333,57,1,1,55
13,3,15,94,63,22,3,1,17
13,3,16,287,149,52,0,1,55
13,3,17,427,320,88,1,0,87
13,3,18,119,76,28,1,0,32
13,3,19,171,30,47,0,0,45
13,4,0,65,62,30,3,0,27
13,4,1,221,190,71,3,1,72
13,4,2,214,216,71,3,1,74
13,4,3,444,84,56,2,1,56
13,4,4,352,141,68,0,0,73
13,4,5,216,137,54,0,0,50
13,4,6,311,246,73,0,1,76
13,4,7,239,81,44,1,1,44
13,4,8,362,176,70,1,0,74
13,4,9,358,36,27,3,1,30
13,4,10,305,258,93,0,1,90
13,4,11,195,67,54,3,0,59
13,4,12,80,15,63,1,0,63
13,4,13,219,74,16,3,1,19
13,4,14,338,309,70,3,1,70
13,4,15,355,361,14,3,0,15
13,4,16,320,281,91,0,1,95
13,4,17,439,241,14,0,0,15
13,4,18,65,0,82,1,1,79
13,4,19,254,100,66,1,1,69
14,0,0,290,170,98,1,1,98
14,0,1,122,111,98,3,1,96
14,0,2,407,100,21,1,0,18
14,0,3,269,187,72,0,1,75
14,0,4,463,92,82,2,0,86
14,0,5,294,160,12,3,0,14
14,0,6,63,47,52,0,1,54
14,0,7,224,133,95,0,0,92
14,0,8,462,171,31,1,1,33
14,0,9,394,375,68,2,0,65
14,0,10,457,401,45,1,0,43
14,0,11,241,45,20,3,1,18
14,0,12,97,-4,38,1,1,42
14,0,13,286,28,98,1,1,97
14,0,14,173,105,42,3,0,39
14,0,15,289,64,62,2,1,61
14,0,16,184,0,94,1,0,95
14,0,17,101,48,19,1,0,24
14,0,18,461,222,16,0,0,16
14,0,19,292,130,79,1,0,82
14,1,0,79,16,62,2,0,59
14,1,1,385,121,61,3,1,59
14,1,2,453,90,54,0,1,54
14,1,3,182,124,47,0,1,51
14,1,4,281,104,72,1,0,73
14,1,5,295,173,10,2,1,14
14,1,6,351,16,49,2,1,46
14,1,7,435,193,13,2,0,9
14,1,8,387,275,54,2,1,51
14,1,9,283,96,96,0,0,98
14,1,10,162,122,28,0,1,31
14,1,11,238,147,76,1,1,81
14,1,12,133,84,90,0,1,87
14,1,13,325,298,44,0,0,49
14,1,14,460,317,87,3,1,92
14,1,15,372,294,72,1,0,71
14,1,16,219,15,54,2,1,56
14,1,17,343,101,99,0,1,103
14,1,18,65,46,51,1,1,56
14,1,19,113,103,29,2,0,32
14,2,0,349,229,51,2,1,56
14,2,1,481,380,78,3,0,79
14,2,2,261,142,57,3,1,55
14,2,3,441,294,57,2,0,62
14,2,4,370,118,24,3,1,19
14,2,5,308,33,86,1,0,84
14,2,6,424,281,91,0,1,91
14,2,7,425,73,14,0,0,16
14,2,8,457,83,57,0,0,52
14,2,9,312,165,53,1,0,55
14,2,10,354,245,86,2,1,87
14,2,11,256,128,96,1,1,92
14,2,12,468,365,43,0,0,43
14,2,13,168,81,44,3,0,45
14,2,14,387,186,30,2,0,26
14,2,15,173,80,41,2,0,45
14,2,16,464,170,30,3,0,27
14,2,17,231,104,85,0,0,90
14,2,18,486,185,35,0,0,34
14,2,19,325,287,95,1,1,90
14,3,0,429,62,99,3,1,98
14,3,1,481,127,43,0,1,46
14,3,2,304,160,98,2,1,102
14,3,3,324,115,16,0,0,17
14,3,4,268,43,11,1,1,15
14,3,5,76,30,29,3,1,26
14,3,6,311,71,68,2,1,69
14,3,7,318,143,74,2,1,76
14,3,8,210,151,25,3,0,26
14,3,9,222,85,87,2,0,90
14,3,10,227,129,75,2,0,71
14,3,11,304,298,22,3,0,19
14,3,12,64,44,11,0,0,16
14,3,13,444,237,68,0,1,64
14,3,14,392,4,49,0,0,50
14,3,15,462,225,12,0,1,16
14,3,16,275,122,85,2,0,82
14,3,17,273,135,38,2,1,37
14,3,18,78,51,52,1,0,49
14,3,19,447,311,26,2,1,30
14,4,0,409,131,12,0,1,15
14,4,1,187,164,13,3,0,9
14,4,2,482,319,39,1,0,38
14,4,3,447,112,13,0,0,18
14,4,4,457,174,49,0,1,52
14,4,5,201,46,40,3,0,45
14,4,6,268,212,40,3,0,41
14,4,7,104,48,62,3,1,66
14,4,8,359,30,94,0,0,95
14,4,9,414,241,73,1,1,73
14,4,10,457,71,95,0,0,96
14,4,11,212,11,35,0,0,38
14,4,12,200,38,36,3,1,34
14,4,13,147,88,25,3,0,24
14,4,14,450,441,51,1,0,47
14,4,15,359,261,77,3,0,77
14,4,16,368,34,20,1,1,15
14,4,17,164,52,76,1,0,72
14,4,18,110,113,39,2,0,34
14,4,19,268,76,74,3,0,78
15,0,0,104,114,11,2,0,7
15,0,1,447,230,70,0,1,65
15,0,2,204,159,60,0,1,59
15,0,3,118,100,13,0,0,14
15,0,4,124,32,42,2,0,40
15,0,5,445,380,58,3,1,63
15,0,6,191,14,92,1,0,92
15,0,7,139,149,21,2,1,18
15,0,8,270,118,10,3,1,14
15,0,9,339,129,50,1,0,47
15,0,10,186,149,94,0,1,94
15,0,11,139,69,26,3,1,23
15,0,12,482,472,62,1,0,61
15,0,13,139,113,37,2,0,39
15,0,14,112,64,34,0,0,38
15,0,15,494,463,26,2,0,31
15,0,16,252,239,24,0,0,27
15,0,17,69,26,29,3,0,30
15,0,18,336,268,83,2,0,80
15,0,19,423,280,60,1,1,56
15,1,0,264,115,82,3,1,82
15,1,1,172,47,66,3,0,62
15,1,2,462,388,73,2,0,75
15,1,3,307,55,17,0,1,16
15,1,4,209,82,43,2,1,46
15,1,5,108,111,20,3,1,25
15,1,6,386,222,61,2,1,66
15,1,7,321,12,61,3,1,65
15,1,8,322,129,57,3,0,54
15,1,9,167,140,21,2,1,19
15,1,10,479,347,55,1,1,56
15,1,11,250,134,94,1,1,94
15,1,12,140,45,14,1,0,14
15,1,13,192,193,81,1,1,77
15,1,14,215,148,84,0,1,87
15,1,15,379,341,51,1,0,51
15,1,16,407,356,89,1,1,90
15,1,17,424,108,88,2,0,88
15,1,18,204,129,47,2,1,48
15,1,19,482,223,90,1,1,89
15,2,0,150,26,24,3,0,21
15,2,1,470,107,44,3,0,45
15,2,2,281,46,69,0,0,65
15,2,3,420,385,88,1,0,89
15,2,4,445,54,80,2,0,76
