Date,Product ID,Inventory Level,Demand Forecast,Price,Weather Condition,Holiday/Promotion,Competitor Pricing
8,8,436,247,88,1,0,87
8,9,356,70,72,1,1,77
8,10,203,153,34,1,0,31
8,11,259,192,53,2,0,52
8,12,192,5,40,1,1,38
8,13,470,14,22,2,0,26
8,14,173,23,94,1,1,89
8,15,218,82,45,1,0,44
8,16,241,219,75,2,1,79
8,17,416,271,19,1,1,15
8,18,313,73,89,1,1,92
8,19,249,250,61,2,1,59
8,0,412,407,89,1,0,94
8,1,359,172,78,1,0,75
8,2,107,43,13,3,0,11
8,3,175,74,21,3,0,25
8,4,267,106,90,1,0,85
8,5,266,157,55,2,1,52
8,6,463,382,40,3,0,43
8,7,131,132,49,1,0,44
8,8,249,199,88,2,0,87
8,9,225,94,91,2,1,92
8,10,418,330,54,3,0,53
8,11,156,159,95,0,0,95
8,12,278,269,41,3,1,44
8,13,486,296,55,3,0,51
8,14,80,36,10,1,0,11
8,15,282,215,41,2,1,46
8,16,412,196,50,1,0,48
8,17,281,129,79,1,0,81
8,18,274,164,34,2,0,29
8,19,445,220,17,3,1,14
9,0,327,39,32,2,1,34
9,1,222,173,42,1,0,41
9,2,120,31,29,2,0,24
9,3,147,15,74,0,1,76
9,4,120,76,23,0,1,19
9,5,346,150,27,2,0,25
9,6,481,317,84,1,0,82
9,7,318,70,48,0,0,47
9,8,170,141,43,0,1,42
9,9,324,111,63,2,0,60
9,10,393,89,11,0,1,12
9,11,444,8,18,0,1,19
9,12,495,294,86,3,1,83
9,13,282,288,24,2,1,22
9,14,413,394,56,3,0,56
9,15,230,99,58,2,1,53
9,16,301,90,83,0,0,80
9,17,263,11,81,3,1,83
9,18,100,68,46,0,0,50
9,19,343,214,24,0,0,23
9,0,117,56,31,2,0,29
9,1,114,61,36,0,0,32
9,2,127,15,49,3,1,50
9,3,141,62,38,0,0,34
9,4,280,26,10,2,1,7
9,5,341,226,62,2,0,66
9,6,229,107,48,2,0,45
9,7,248,227,24,0,1,28
9,8,335,181,87,2,0,91
9,9,416,304,63,2,1,60
9,10,481,355,56,3,1,55
9,11,170,162,33,3,1,34
9,12,213,122,30,2,1,26
9,13,293,64,48,1,0,51
9,14,350,293,31,1,1,34
9,15,355,63,44,0,1,46
9,16,373,29,91,0,0,89
9,17,292,21,26,1,0,29
9,18,447,21,84,2,0,85
9,19,287,270,95,1,1,92
9,0,126,59,21,1,1,24
9,1,85,72,40,1,1,37
9,2,84,9,67,2,0,66
9,3,209,105,94,2,0,92
9,4,260,262,15,1,0,19
9,5,134,90,77,0,1,73
9,6,421,139,24,3,1,27
9,7,318,207,96,1,0,96
9,8,342,335,22,3,1,22
9,9,217,148,37,3,1,39
9,10,459,82,76,0,0,74
9,11,456,315,47,1,1,50
9,12,436,82,87,0,0,83
9,13,274,85,63,1,0,64
9,14,450,79,10,1,1,14
9,15,166,99,75,0,0,78
9,16,174,12,67,0,0,67
9,17,413,365,45,2,1,42
9,18,408,164,95,0,0,93
9,19,257,201,66,0,1,71
9,0,310,279,20,0,0,17
9,1,248,243,96,2,0,98
9,2,161,101,85,1,1,82
9,3,94,40,45,3,1,43
9,4,80,25,98,0,1,100
9,5,130,110,23,3,0,28
9,6,299,100,73,3,1,70
9,7,390,141,71,1,0,71
9,8,62,22,52,2,0,49
9,9,359,250,89,1,1,88
9,10,461,127,82,3,1,78
9,11,91,51,65,2,1,67
9,12,175,27,64,0,0,62
9,13,496,355,75,2,1,71
9,14,190,175,52,2,0,55
9,15,419,202,78,0,1,82
9,16,381,277,16,2,1,13
9,17,66,36,72,1,0,74
9,18,103,72,52,0,0,50
9,19,427,207,49,3,1,53
9,0,101,18,30,0,1,26
9,1,499,220,56,1,1,58
9,2,180,43,56,2,1,61
9,3,58,48,77,2,1,74
9,4,153,109,31,2,1,35
9,5,142,131,86,1,0,82
9,6,157,133,81,0,0,81
9,7,129,108,82,1,0,87
9,8,420,181,70,1,1,73
9,9,225,222,21,2,0,23
9,10,434,51,60,0,1,60
9,11,102,77,79,1,0,75
9,12,276,183,33,2,0,30
9,13,112,13,80,3,0,78
9,14,494,311,61,3,0,60
9,15,407,107,60,3,1,64
9,16,308,259,31,1,1,30
9,17,331,234,22,0,1,27
9,18,481,169,85,0,0,82
9,19,372,183,15,3,1,19
10,0,101,16,27,1,1,27
10,1,127,123,37,1,0,32
10,2,292,2,50,0,0,47
10,3,373,362,35,0,1,37
10,4,297,254,84,3,1,84
10,5,357,273,78,3,1,81
10,6,416,70,74,1,1,79
10,7,305,232,67,3,0,65
10,8,358,186,49,3,0,51
10,9,172,158,98,2,0,100
10,10,292,264,63,1,0,63
10,11,205,-6,38,3,1,41
10,12,241,219,94,1,1,92
10,13,217,57,26,3,0,22
10,14,51,48,27,1,1,24
10,15,412,305,44,3,1,49
10,16,361,144,54,3,1,54
10,17,364,60,83,0,1,84
10,18,417,425,10,1,0,9
10,19,251,160,30,0,1,32
10,0,294,60,20,2,1,17
10,1,253,107,87,1,0,84
10,2,155,76,52,3,0,57
10,3,166,140,53,0,0,54
10,4,445,331,36,2,0,32
10,5,445,286,57,1,0,55
10,6,211,3,30,3,0,33
10,7,308,12,35,2,0,40
10,8,333,323,91,1,0,95
10,9,377,172,92,3,0,89
10,10,319,318,41,2,1,46
10,11,87,63,14,0,1,15
10,12,383,374,53,1,0,53
10,13,486,242,44,2,0,42
10,14,266,151,45,2,0,46
10,15,439,77,16,1,0,17
10,16,419,437,75,0,1,77
10,17,370,281,20,0,1,20
10,18,121,129,56,3,0,56
10,19,368,333,62,2,0,60
10,0,366,7,42,3,0,46
10,1,226,200,26,3,1,23
10,2,417,191,15,1,0,10
10,3,410,105,35,1,1,34
10,4,378,90,71,1,1,71
10,5,151,33,59,3,0,64
10,6,200,69,85,3,0,82
10,7,124,60,76,3,0,72
10,8,119,45,61,3,0,63
10,9,260,74,30,0,0,29
10,10,253,195,58,2,0,58
10,11,430,424,69,0,0,67
10,12,489,1,54,2,1,53
10,13,171,20,90,0,0,93
10,14,314,53,46,1,1,49
10,15,76,39,55,1,0,52
10,16,334,311,78,3,0,79
10,17,226,213,82,2,0,85
10,18,252,32,25,1,1,21
10,19,383,116,76,2,1,74
10,0,147,41,54,1,1,53
10,1,322,89,80,1,0,83
10,2,366,193,42,1,0,38
10,3,203,138,99,0,0,103
10,4,116,108,94,1,0,91
10,5,441,91,58,3,1,60
10,6,107,80,45,1,0,47
10,7,104,47,59,3,0,55
10,8,258,240,70,1,1,67
10,9,475,384,16,0,1,14
10,10,105,35,90,1,0,94
10,11,471,203,29,1,0,29
10,12,387,54,11,2,0,12
10,13,298,113,33,1,0,38
10,14,339,305,87,2,0,87
10,15,192,179,47,0,0,45
10,16,139,49,94,0,0,91
10,17,193,145,38,0,0,36
10,18,66,36,71,1,0,68
10,19,483,371,30,1,0,28
10,0,208,202,31,0,1,33
10,1,424,330,99,3,1,96
10,2,91,56,81,2,0,80
10,3,215,166,20,1,1,19
10,4,275,213,25,0,1,27
10,5,92,28,41,0,1,38
10,6,143,86,61,3,0,60
10,7,296,89,80,1,0,78
10,8,278,178,24,1,1,27
10,9,170,68,77,0,0,75
10,10,183,135,86,2,0,89
10,11,285,92,51,0,0,55
10,12,492,175,34,2,0,30
10,13,161,159,78,3,0,74
10,14,390,234,34,1,1,38
10,15,315,19,37,0,1,39
10,16,337,144,18,0,0,17
10,17,422,226,76,1,0,77
10,18,69,27,82,1,1,78
10,19,384,154,77,0,0,78
11,0,145,100,92,2,0,97
11,1,85,77,26,2,0,24
11,2,207,169,14,0,1,17
11,3,459,67,43,3,0,48
11,4,182,26,72,1,1,77
11,5,376,189,66,1,1,66
11,6,471,161,66,3,1,62
11,7,432,-3,55,0,0,51
11,8,145,30,28,0,1,28
11,9,275,17,82,2,0,82
11,10,393,323,54,2,0,50
11,11,472,147,33,1,0,35
11,12,52,47,88,0,1,88
11,13,314,119,37,1,0,36
11,14,373,309,86,0,1,89
11,15,186,50,55,0,1,51
11,16,430,25,54,0,0,51
11,17,484,309,70,3,1,69
11,18,490,444,86,2,0,89
11,19,346,158,98,3,0,97
11,0,340,326,47,2,0,50
11,1,204,109,96,2,1,98
11,2,396,255,94,1,0,95
11,3,216,39,95,1,1,99
11,4,493,77,53,2,1,55
11,5,397,129,51,1,0,55
11,6,144,53,97,3,1,95
11,7,204,115,93,1,1,91
11,8,403,35,29,2,1,31
11,9,234,32,29,2,0,32
11,10,466,73,67,0,1,66
11,11,65,20,88,1,0,84
11,12,332,56,17,2,1,13
11,13,134,28,17,0,1,13
11,14,481,159,97,0,0,100
11,15,119,27,74,3,0,78
11,16,170,49,69,1,1,70
11,17,123,54,14,3,0,14
11,18,291,238,72,2,1,74
11,19,461,233,79,2,1,82
11,0,444,169,79,1,0,77
11,1,154,122,38,2,1,39
11,2,366,19,30,1,1,26
11,3,77,83,91,0,0,95
11,4,385,97,79,3,0,79
11,5,211,195,43,3,1,46
11,6,121,24,42,3,1,42
11,7,55,16,85,2,0,87
11,8,198,21,72,0,1,69
11,9,74,0,34,2,0,33
11,10,115,98,66,3,1,70
11,11,495,329,83,1,0,88
11,12,262,53,78,0,0,79
11,13,419,96,56,2,1,52
11,14,370,84,47,2,1,46
11,15,136,129,56,2,1,56
11,16,126,22,57,0,1,59
11,17,234,133,99,2,1,101
11,18,400,192,80,1,1,75
11,19,215,150,29,3,1,29
11,0,56,35,46,1,0,48
11,1,138,108,96,0,1,91
11,2,280,44,96,0,1,91
11,3,79,23,60,1,1,62
11,4,340,291,38,2,0,39
11,5,202,163,48,1,0,48
11,6,473,103,25,0,1,24
11,7,314,197,17,0,0,15
11,8,444,206,28,2,1,31
11,9,484,91,73,0,0,69
11,10,446,137,57,3,1,60
11,11,285,156,46,1,0,43
11,12,275,21,66,1,1,64
11,13,376,300,82,3,1,82
11,14,275,101,22,2,1,19
11,15,217,32,77,1,0,79
11,16,435,412,10,3,1,9
11,17,489,158,69,0,1,67
11,18,209,113,27,3,0,25
11,19,225,215,76,0,1,79
11,0,132,-2,60,1,1,59
11,1,491,466,39,2,0,37
11,2,115,70,31,0,0,34
11,3,229,47,19,2,1,23
11,4,237,119,60,3,1,57
11,5,412,44,30,1,0,30
11,6,388,351,65,2,1,67
11,7,415,40,64,0,0,65
11,8,183,158,74,0,1,69
11,9,259,111,72,1,1,72
11,10,198,170,54,3,0,52
11,11,170,84,39,3,1,36
11,12,386,127,86,3,1,89
11,13,345,132,43,0,0,45
11,14,78,14,83,3,0,82
11,15,79,37,16,0,0,15
11,16,394,89,93,3,1,90
11,17,99,26,11,3,1,12
11,18,279,203,32,3,1,30
11,19,250,58,28,2,0,29
12,0,110,78,17,2,1,21
12,1,465,308,82,1,0,83
12,2,50,10,69,1,1,66
12,3,229,81,61,0,0,59
12,4,490,262,31,0,0,33
12,5,279,154,10,2,0,8
12,6,408,250,82,0,0,79
12,7,134,135,13,0,1,18
12,8,292,19,99,2,0,99
12,9,264,37,80,2,1,75
12,10,185,25,40,1,0,40
12,11,144,17,28,2,0,31
12,12,158,78,60,1,1,64
12,13,79,73,96,0,1,100
12,14,235,74,46,1,0,45
12,15,91,9,35,1,1,33
12,16,72,69,22,3,1,17
12,17,348,209,22,0,0,21
12,18,236,197,43,0,1,47
12,19,271,148,90,3,0,88
12,0,469,331,44,0,0,43
12,1,493,68,14,0,0,18
12,2,157,140,11,3,0,6
12,3,417,251,50,2,1,53
12,4,195,156,10,0,1,14
12,5,361,339,37,1,1,39
12,6,256,219,42,0,1,41
12,7,99,46,93,1,0,93
12,8,442,335,62,3,0,64
12,9,120,128,51,0,0,53
12,10,281,174,41,1,1,45
12,11,285,227,50,2,1,50
12,12,288,236,26,2,1,29
12,13,142,56,89,1,1,93
12,14,287,297,43,1,0,48
12,15,90,86,71,0,0,75
12,16,231,96,17,2,0,19
12,17,100,6,81,2,1,76
12,18,409,237,46,0,1,46
12,19,297,7,76,0,0,79
12,0,218,-7,83,3,1,82
12,1,83,74,91,1,1,87
12,2,111,28,39,1,0,42
12,3,113,16,81,1,0,79
12,4,278,201,75,3,0,79
12,5,119,44,71,3,1,70
12,6,299,76,28,1,0,25
12,7,438,127,49,2,1,52
12,8,78,25,53,3,1,52
12,9,318,263,90,1,1,95
12,10,125,66,89,3,1,88
12,11,72,12,58,2,1,60
12,12,78,49,21,3,1,25
12,13,472,56,82,0,1,85
12,14,362,143,56,0,0,51
12,15,494,69,90,0,1,87
12,16,319,127,42,1,1,39
12,17,61,39,97,1,1,94
12,18,408,371,15,2,1,14
12,19,180,38,65,3,0,67
12,0,206,188,35,1,1,32
12,1,196,107,82,3,1,85
12,2,135,1,81,3,1,84
12,3,467,425,24,3,0,22
12,4,243,64,59,2,0,56
12,5,252,34,97,3,1,96
12,6,238,234,54,1,0,49
12,7,185,143,30,1,0,31
12,8,460,65,46,3,1,49
12,9,251,264,26,0,1,28
12,10,263,174,46,1,0,47
12,11,106,95,36,3,0,31
12,12,337,167,52,3,0,56
12,13,255,39,57,3,1,54
12,14,387,205,22,1,0,19
12,15,165,83,21,0,0,23
12,16,74,14,94,1,0,98
12,17,69,13,93,3,1,95
12,18,283,132,98,1,1,93
12,19,500,21,55,2,1,54
12,0,215,66,46,1,0,44
12,1,257,120,34,3,1,31
12,2,233,76,86,3,0,85
12,3,491,174,70,2,1,71
12,4,365,252,79,0,1,84
12,5,289,191,27,3,1,28
12,6,325,171,81,1,0,80
12,7,412,266,35,3,1,38
12,8,455,338,80,3,0,83
12,9,188,128,96,1,1,98
12,10,133,34,68,3,1,69
12,11,195,68,18,2,0,20
12,12,262,242,23,2,1,27
12,13,50,3,59,0,0,63
12,14,475,372,51,0,1,48
12,15,176,96,13,2,0,11
12,16,437,21,11,3,1,10
12,17,55,58,73,2,0,76
12,18,446,401,35,1,0,39
12,19,458,241,55,0,0,53
13,0,199,193,90,2,0,87
13,1,374,250,50,2,0,51
13,2,91,57,53,0,0,49
13,3,205,169,14,1,1,15
13,4,144,142,72,0,1,75
13,5,126,48,61,3,0,63
13,6,480,141,55,0,1,53
13,7,423,104,37,3,0,38
13,8,118,35,73,0,0,69
13,9,294,76,87,1,0,89
13,10,365,62,27,3,0,27
13,11,255,246,12,2,0,9
13,12,441,417,82,1,0,86
13,13,123,111,27,0,0,29
13,14,308,11,16,1,0,14
13,15,392,85,18,1,0,16
13,16,144,136,67,0,1,64
13,17,270,206,83,2,1,81
13,18,282,155,65,2,1,68
13,19,269,55,31,0,1,33
13,0,81,40,35,3,0,35
13,1,158,29,82,2,0,82
13,2,173,54,65,0,0,68
13,3,200,203,54,2,0,56
13,4,124,59,59,3,1,56
13,5,402,98,66,3,0,62
13,6,67,44,72,3,1,67
13,7,202,47,60,1,0,64
13,8,427,152,67,1,1,70
13,9,420,318,57,3,1,55
13,10,168,44,27,0,1,27
13,11,305,69,52,1,1,48
13,12,84,90,85,2,0,82
13,13,131,66,95,2,0,99
13,14,481,114,77,1,1,78
13,15,72,38,46,1,0,50
13,16,159,10,34,2,0,36
13,17,216,114,30,3,1,32
13,18,397,188,38,0,1,34
13,19,471,208,49,1,1,45
13,0,159,85,22,0,1,19
13,1,235,28,94,2,1,96
13,2,343,31,93,1,0,98
13,3,196,52,68,0,1,71
13,4,186,184,86,2,1,81
13,5,89,105,34,3,1,33
13,6,116,50,62,1,1,65
13,7,283,40,97,2,0,97
13,8,225,243,53,1,1,50
13,9,361,135,82,2,1,85
13,10,276,32,66,3,1,65
13,11,251,62,37,1,1,39
13,12,363,298,76,2,1,72
13,13,426,129,85,2,0,86
13,14,132,55,14,2,0,9
13,15,248,207,26,0,1,23
13,16,235,122,35,0,0,32
13,17,431,15,70,0,0,69
13,18,449,393,84,0,0,81
13,19,419,187,92,1,0,96
13,0,93,37,64,1,0,68
13,1,183,86,49,2,0,50
13,2,382,136,79,3,1,75
13,3,485,87,62,0,0,62
13,4,54,45,47,2,0,51
13,5,143,93,33,2,0,32
13,6,358,91,20,0,0,21
13,7,387,388,55,3,1,51
13,8,379,284,42,0,1,43
13,9,345,254,10,0,1,12
13,10,314,303,92,3,0,95
13,11,244,40,98,3,1,99
13,12,318,260,91,2,0,89
13,13,448,294,31,0,1,29
13,14,454,333,57,1,1,55
13,15,94,63,22,3,1,17
13,16,287,149,52,0,1,55
13,17,427,320,88,1,0,87
13,18,119,76,28,1,0,32
13,19,171,30,47,0,0,45
13,0,65,62,30,3,0,27
13,1,221,190,71,3,1,72
13,2,214,216,71,3,1,74
13,3,444,84,56,2,1,56
13,4,352,141,68,0,0,73
13,5,216,137,54,0,0,50
13,6,311,246,73,0,1,76
13,7,239,81,44,1,1,44
13,8,362,176,70,1,0,74
13,9,358,36,27,3,1,30
13,10,305,258,93,0,1,90
13,11,195,67,54,3,0,59
13,12,80,15,63,1,0,63
13,13,219,74,16,3,1,19
13,14,338,309,70,3,1,70
13,15,355,361,14,3,0,15
13,16,320,281,91,0,1,95
13,17,439,241,14,0,0,15
13,18,65,0,82,1,1,79
13,19,254,100,66,1,1,69
14,0,290,170,98,1,1,98
14,1,122,111,98,3,1,96
14,2,407,100,21,1,0,18
14,3,269,187,72,0,1,75
14,4,463,92,82,2,0,86
14,5,294,160,12,3,0,14
14,6,63,47,52,0,1,54
14,7,224,133,95,0,0,92
14,8,462,171,31,1,1,33
14,9,394,375,68,2,0,65
14,10,457,401,45,1,0,43
14,11,241,45,20,3,1,18
14,12,97,-4,38,1,1,42
14,13,286,28,98,1,1,97
14,14,173,105,42,3,0,39
14,15,289,64,62,2,1,61
14,16,184,0,94,1,0,95
14,17,101,48,19,1,0,24
14,18,461,222,16,0,0,16
14,19,292,130,79,1,0,82
14,0,79,16,62,2,0,59
14,1,385,121,61,3,1,59
14,2,453,90,54,0,1,54
14,3,182,124,47,0,1,51
14,4,281,104,72,1,0,73
14,5,295,173,10,2,1,14
14,6,351,16,49,2,1,46
14,7,435,193,13,2,0,9
14,8,387,275,54,2,1,51
14,9,283,96,96,0,0,98
14,10,162,122,28,0,1,31
14,11,238,147,76,1,1,81
14,12,133,84,90,0,1,87
14,13,325,298,44,0,0,49
14,14,460,317,87,3,1,92
14,15,372,294,72,1,0,71
14,16,219,15,54,2,1,56
14,17,343,101,99,0,1,103
14,18,65,46,51,1,1,56
14,19,113,103,29,2,0,32
14,0,349,229,51,2,1,56
14,1,481,380,78,3,0,79
14,2,261,142,57,3,1,55
14,3,441,294,57,2,0,62
14,4,370,118,24,3,1,19
14,5,308,33,86,1,0,84
14,6,424,281,91,0,1,91
14,7,425,73,14,0,0,16
14,8,457,83,57,0,0,52
14,9,312,165,53,1,0,55
14,10,354,245,86,2,1,87
14,11,256,128,96,1,1,92
14,12,468,365,43,0,0,43
14,13,168,81,44,3,0,45
14,14,387,186,30,2,0,26
14,15,173,80,41,2,0,45
14,16,464,170,30,3,0,27
14,17,231,104,85,0,0,90
14,18,486,185,35,0,0,34
14,19,325,287,95,1,1,90
14,0,429,62,99,3,1,98
14,1,481,127,43,0,1,46
14,2,304,160,98,2,1,102
14,3,324,115,16,0,0,17
14,4,268,43,11,1,1,15
14,5,76,30,29,3,1,26
14,6,311,71,68,2,1,69
14,7,318,143,74,2,1,76
14,8,210,151,25,3,0,26
14,9,222,85,87,2,0,90
14,10,227,129,75,2,0,71
14,11,304,298,22,3,0,19
14,12,64,44,11,0,0,16
14,13,444,237,68,0,1,64
14,14,392,4,49,0,0,50
14,15,462,225,12,0,1,16
14,16,275,122,85,2,0,82
14,17,273,135,38,2,1,37
14,18,78,51,52,1,0,49
14,19,447,311,26,2,1,30
14,0,409,131,12,0,1,15
14,1,187,164,13,3,0,9
14,2,482,319,39,1,0,38
14,3,447,112,13,0,0,18
14,4,457,174,49,0,1,52
14,5,201,46,40,3,0,45
14,6,268,212,40,3,0,41
14,7,104,48,62,3,1,66
14,8,359,30,94,0,0,95
14,9,414,241,73,1,1,73
14,10,457,71,95,0,0,96
14,11,212,11,35,0,0,38
14,12,200,38,36,3,1,34
14,13,147,88,25,3,0,24
14,14,450,441,51,1,0,47
14,15,359,261,77,3,0,77
14,16,368,34,20,1,1,15
14,17,164,52,76,1,0,72
14,18,110,113,39,2,0,34
14,19,268,76,74,3,0,78
15,0,104,114,11,2,0,7
15,1,447,230,70,0,1,65
15,2,204,159,60,0,1,59
15,3,118,100,13,0,0,14
15,4,124,32,42,2,0,40
15,5,445,380,58,3,1,63
15,6,191,14,92,1,0,92
15,7,139,149,21,2,1,18
15,8,270,118,10,3,1,14
15,9,339,129,50,1,0,47
15,10,186,149,94,0,1,94
15,11,139,69,26,3,1,23
15,12,482,472,62,1,0,61
15,13,139,113,37,2,0,39
15,14,112,64,34,0,0,38
15,15,494,463,26,2,0,31
15,16,252,239,24,0,0,27
15,17,69,26,29,3,0,30
15,18,336,268,83,2,0,80
15,19,423,280,60,1,1,56
15,0,264,115,82,3,1,82
15,1,172,47,66,3,0,62
15,2,462,388,73,2,0,75
15,3,307,55,17,0,1,16
15,4,209,82,43,2,1,46
15,5,108,111,20,3,1,25
15,6,386,222,61,2,1,66
15,7,321,12,61,3,1,65
15,8,322,129,57,3,0,54
15,9,167,140,21,2,1,19
15,10,479,347,55,1,1,56
15,11,250,134,94,1,1,94
15,12,140,45,14,1,0,14
15,13,192,193,81,1,1,77
15,14,215,148,84,0,1,87
15,15,379,341,51,1,0,51
15,16,407,356,89,1,1,90
15,17,424,108,88,2,0,88
15,18,204,129,47,2,1,48
15,19,482,223,90,1,1,89
15,0,150,26,24,3,0,21
15,1,470,107,44,3,0,45
15,2,281,46,69,0,0,65
15,3,420,385,88,1,0,89
15,4,445,54,80,2,0,76
15,5,220,116,82,0,1,78
15,6,107,64,87,3,0,91
15,7,472,191,25,2,1,24
15,8,369,287,57,2,1,53
15,9,302,239,17,1,0,14
15,10,165,119,77,2,1,78
15,11,398,22,78,1,1,76
15,12,472,177,69,0,0,67
15,13,250,117,96,2,1,93
15,14,368,211,53,0,0,49
15,15,88,80,23,0,1,21
15,16,388,15,41,1,1,46
15,17,68,22,57,1,1,57
15,18,130,60,94,0,0,96
15,19,110,74,25,0,0,28
15,0,213,184,68,2,1,73
15,1,386,179,98,1,0,95
15,2,277,142,76,2,1,72
15,3,446,364,24,1,1,22
15,4,346,154,36,2,1,38
15,5,460,289,40,2,1,41
15,6,331,201,55,3,1,54
15,7,158,70,95,2,0,98
15,8,82,77,97,1,1,96
15,9,197,82,69,1,0,66
15,10,172,158,78,2,1,75
15,11,371,313,53,0,0,53
15,12,183,176,55,2,1,58
15,13,82,79,43,3,0,46
15,14,178,32,79,1,0,77
15,15,435,64,43,1,0,42
15,16,430,185,19,2,0,15
15,17,289,175,42,2,0,46
15,18,223,107,84,3,0,84
15,19,272,257,53,0,1,55
15,0,403,144,16,0,0,15
15,1,146,32,22,1,1,22
15,2,422,326,36,1,0,33
15,3,68,31,13,1,1,17
15,4,265,55,17,3,0,19
15,5,193,63,98,3,0,94
15,6,378,249,13,2,1,10
15,7,447,179,10,0,0,8
15,8,358,226,75,2,1,74
15,9,288,134,23,1,0,27
15,10,471,373,67,3,1,68
15,11,397,45,30,1,0,32
15,12,353,95,57,0,1,56
15,13,330,285,51,1,1,56
15,14,115,45,42,2,0,43
15,15,400,300,16,3,1,16
15,16,107,2,16,2,0,11
15,17,328,295,88,1,1,93
15,18,381,378,58,0,0,61
15,19,364,222,93,1,1,93
16,0,134,73,95,1,1,92
16,1,236,169,26,1,1,23
16,2,231,16,11,2,1,9
16,3,95,99,48,1,1,49
16,4,372,74,45,2,0,49
16,5,426,195,22,2,0,23
16,6,332,184,60,0,0,60
16,7,311,157,66,1,1,70
16,8,56,33,22,2,1,22
16,9,187,35,43,1,1,45
16,10,78,22,29,2,0,25
16,11,129,119,58,3,1,59
16,12,167,103,66,3,1,66
16,13,73,30,94,0,0,98
16,14,126,33,28,1,1,27
16,15,133,126,23,3,0,28
16,16,468,296,82,3,1,81
16,17,171,159,99,0,1,97
16,18,144,13,40,0,0,43
16,19,87,39,28,2,0,24
16,0,75,51,79,1,1,74
16,1,104,35,29,0,0,34
16,2,331,200,13,3,0,10
16,3,411,371,17,2,0,20
16,4,438,155,91,3,0,89
16,5,353,272,14,0,0,14
16,6,145,118,94,3,0,98
16,7,189,159,71,2,1,68
16,8,130,91,39,3,0,41
16,9,353,24,62,3,0,63
16,10,387,18,70,1,0,67
16,11,148,127,74,2,1,76
16,12,358,175,91,3,0,95
16,13,86,15,76,2,1,80
16,14,342,254,44,1,0,40
16,15,416,41,65,0,0,65
16,16,391,291,72,0,1,68
16,17,259,232,29,1,0,25
16,18,173,176,94,3,0,91
16,19,129,15,71,1,1,68
16,0,172,95,69,1,1,65
16,1,496,127,42,1,0,41
16,2,494,334,59,2,1,57
16,3,234,46,82,0,1,86
16,4,481,348,55,3,1,58
16,5,239,179,77,2,1,82
16,6,301,80,78,3,1,83
16,7,365,291,46,3,0,49
16,8,483,403,14,2,1,19
16,9,150,108,52,0,1,56
16,10,415,134,61,2,0,65
16,11,464,151,92,2,0,97
16,12,361,138,83,2,0,80
16,13,233,166,44,3,0,39
16,14,438,413,77,3,1,79
16,15,169,152,79,1,0,82
16,16,156,123,93,3,1,95
16,17,201,179,92,3,0,96
16,18,135,123,73,2,1,71
16,19,486,171,58,2,1,55
16,0,238,192,15,3,1,15
16,1,72,63,22,1,1,22
16,2,166,111,72,2,0,68
16,3,319,134,42,3,1,37
16,4,274,205,92,1,1,96
16,5,438,0,16,1,0,20
16,6,336,294,38,2,1,38
16,7,392,229,31,1,1,31
16,8,448,217,47,3,0,52
16,9,99,81,29,3,0,29
16,10,428,354,43,2,1,44
16,11,92,83,96,2,0,99
16,12,60,58,59,2,0,59
16,13,274,173,25,2,1,25
16,14,87,30,81,0,1,85
16,15,491,79,47,2,0,50
16,16,343,122,80,0,1,83
16,17,276,154,10,0,1,12
16,18,407,146,73,1,1,74
16,19,180,51,25,0,1,24
16,0,369,199,72,0,1,75
16,1,474,318,89,2,1,93
16,2,212,148,90,0,0,89
16,3,184,156,12,2,0,17
16,4,336,121,68,2,0,64
16,5,211,24,76,1,0,77
16,6,211,94,46,3,1,47
16,7,72,74,12,2,1,14
16,8,55,20,29,3,0,32
16,9,138,7,53,2,1,51
16,10,178,31,52,3,1,51
16,11,101,30,82,2,1,85
16,12,400,104,24,3,1,29
16,13,205,143,37,1,0,33
16,14,338,25,68,2,0,66
16,15,277,243,34,1,0,36
16,16,325,172,82,3,1,83
16,17,314,35,16,0,1,20
16,18,74,62,75,3,0,75
16,19,366,175,36,0,0,37
17,0,339,134,90,3,0,86
17,1,103,2,45,1,1,44
17,2,203,78,82,3,0,86
17,3,95,83,89,2,1,94
17,4,86,65,83,2,0,87
17,5,350,161,80,3,0,78
17,6,103,115,50,2,0,51
17,7,345,241,99,3,0,96
17,8,281,238,42,2,0,45
17,9,350,285,36,3,0,32
17,10,275,162,80,0,1,81
17,11,345,109,86,2,0,86
17,12,73,12,29,1,0,26
17,13,73,41,13,0,1,13
17,14,287,280,23,2,1,20
17,15,319,43,66,0,0,70
17,16,53,26,75,3,1,77
17,17,323,186,79,3,1,80
17,18,78,27,35,2,1,35
17,19,384,204,41,2,0,37
17,0,126,46,25,1,0,24
17,1,157,38,71,3,0,73
17,2,153,163,44,0,0,42
17,3,478,88,24,3,0,25
17,4,302,32,43,2,0,39
17,5,377,216,86,1,1,82
17,6,342,330,53,3,1,57
17,7,71,17,95,3,0,93
17,8,486,470,70,2,0,68
17,9,86,78,15,1,1,16
17,10,459,398,66,3,1,71
17,11,387,168,25,2,1,26
17,12,150,124,98,3,1,102
17,13,366,254,31,0,1,35
17,14,61,54,41,3,1,40
17,15,223,75,28,2,0,29
17,16,222,29,62,3,0,62
17,17,168,121,23,0,1,28
17,18,118,68,22,0,0,19
